ds,Competitor_handle,yhat,yhat_lower,yhat_upper
2024-05-04,Comp_A_RetailFusion,95436.92805170683,95335.95563369221,95536.5575212926
2024-05-05,Comp_A_RetailFusion,95500.02737816097,95401.71575811574,95602.83967321047
2024-05-06,Comp_A_RetailFusion,95575.55553081787,95467.11364391042,95673.82102231366
2024-05-07,Comp_A_RetailFusion,95663.48435969427,95565.81112147398,95757.74785531065
2024-05-09,Comp_A_RetailFusion,95830.70272586535,95740.39438760519,95928.31650318477
2024-05-11,Comp_A_RetailFusion,95991.05359044457,95889.2733720179,96087.15540433663
2024-05-12,Comp_A_RetailFusion,96063.33312624363,95963.59445405845,96156.13590667
2024-05-13,Comp_A_RetailFusion,96148.19660848864,96052.41890178493,96243.16611703706
2024-05-15,Comp_A_RetailFusion,96317.78080554049,96216.01939686741,96413.48960160809
2024-05-17,Comp_A_RetailFusion,96462.45860067844,96362.74174876075,96563.73342279422
2024-05-18,Comp_A_RetailFusion,96539.94531703646,96447.82522029172,96639.89854264034
2024-05-20,Comp_A_RetailFusion,96693.24876502196,96594.23659301586,96798.45275055003
2024-05-22,Comp_A_RetailFusion,96862.79710080374,96763.24492648151,96963.72932950681
2024-05-23,Comp_A_RetailFusion,96933.39044366975,96825.68093249375,97028.93847523356
2024-05-24,Comp_A_RetailFusion,97011.02168768359,96918.7641411389,97116.72861963803
2024-05-25,Comp_A_RetailFusion,97091.44541710384,96989.03768064849,97190.69779490712
2024-05-27,Comp_A_RetailFusion,97252.40839654751,97146.85801153588,97358.51764257214
2024-05-28,Comp_A_RetailFusion,97338.33847682878,97232.7106596167,97432.48569870816
2024-05-29,Comp_A_RetailFusion,97431.1059619636,97327.17404927648,97531.63126474545
2024-05-30,Comp_A_RetailFusion,97504.54785109505,97399.16549464333,97606.63078433914
2024-06-01,Comp_A_RetailFusion,97667.9549808958,97567.31251771913,97767.91703768422
2024-06-02,Comp_A_RetailFusion,97743.64382296517,97648.01224622669,97838.60066774585
2024-06-04,Comp_A_RetailFusion,97920.03323008255,97819.06954774933,98019.76344192428
2024-06-05,Comp_A_RetailFusion,98013.34082955364,97911.10336632066,98109.02168320584
2024-06-07,Comp_A_RetailFusion,98169.91698998949,98073.32477202009,98270.99378961309
2024-06-09,Comp_A_RetailFusion,98328.21876953967,98227.62141231706,98426.93787459728
2024-06-10,Comp_A_RetailFusion,98416.15040405391,98318.03901224959,98514.50455613778
2024-06-12,Comp_A_RetailFusion,98591.86133837063,98495.12692733828,98688.41168120227
2024-06-13,Comp_A_RetailFusion,98663.8039003616,98569.24432967811,98767.59551295264
2024-06-15,Comp_A_RetailFusion,98820.61806566155,98720.91609937987,98915.64330496389
2024-06-16,Comp_A_RetailFusion,98891.41416092587,98794.22119639194,98988.28688249548
2024-06-18,Comp_A_RetailFusion,99055.52306819384,98948.59527900131,99155.5268754949
2024-06-19,Comp_A_RetailFusion,99141.77911985677,99043.43724093126,99241.60078931489
2024-06-20,Comp_A_RetailFusion,99209.54665682146,99105.39916621243,99313.48908596954
2024-06-21,Comp_A_RetailFusion,99283.3452179533,99185.3517434361,99381.65624051822
2024-06-23,Comp_A_RetailFusion,99454.87467664182,99352.99700610653,99555.9308003297
2024-06-24,Comp_A_RetailFusion,99549.85450182072,99440.65710197041,99641.91981123331
2024-06-26,Comp_A_RetailFusion,99741.23930486754,99637.58254037974,99840.66571929911
2024-06-27,Comp_A_RetailFusion,99822.0210800199,99726.28600427594,99922.42264490848
2024-06-29,Comp_A_RetailFusion,99998.844326008,99893.96445267001,100094.25241911801
2024-07-01,Comp_A_RetailFusion,100176.33398849226,100070.38192423606,100274.99921769364
2024-07-03,Comp_A_RetailFusion,100369.32347742966,100268.51324568853,100469.97188413407
2024-07-05,Comp_A_RetailFusion,100539.21659386739,100437.20194715736,100642.838890136
2024-07-06,Comp_A_RetailFusion,100629.52096470323,100533.0346636416,100730.52514171867
2024-07-07,Comp_A_RetailFusion,100712.09933004761,100611.41678961054,100812.08199733276
2024-07-08,Comp_A_RetailFusion,100807.8799312554,100710.1648910475,100904.25245086734
2024-07-09,Comp_A_RetailFusion,100901.19725824529,100798.33158774204,101008.17648135529
2024-07-10,Comp_A_RetailFusion,101000.42855024374,100900.68145063356,101099.89647059851
2024-07-11,Comp_A_RetailFusion,101081.32372868611,100973.74477894933,101186.09980696143
2024-07-12,Comp_A_RetailFusion,101168.27370798512,101067.70803742523,101271.31273965325
2024-07-13,Comp_A_RetailFusion,101256.93040325589,101158.6392931139,101355.78192908254
2024-07-14,Comp_A_RetailFusion,101331.25761698153,101230.48529814463,101430.91162097326
2024-07-16,Comp_A_RetailFusion,101502.84995464525,101398.99769148341,101601.67976751112
2024-07-17,Comp_A_RetailFusion,101592.95189661541,101492.63689865598,101687.42473222506
2024-07-18,Comp_A_RetailFusion,101664.57218600204,101565.59610666981,101767.59770095673
2024-07-19,Comp_A_RetailFusion,101742.19395980035,101649.84445613883,101840.18011750754
2024-07-21,Comp_A_RetailFusion,101892.97466461231,101793.17359776354,101992.54877464827
2024-07-23,Comp_A_RetailFusion,102059.58932193593,101963.46318080748,102152.57172555884
2024-07-24,Comp_A_RetailFusion,102147.83335698556,102046.1269477931,102247.53223816723
2024-07-25,Comp_A_RetailFusion,102218.13640835155,102118.2232935495,102322.76754928584
2024-07-26,Comp_A_RetailFusion,102295.05792588934,102198.29719565397,102399.36280971493
2024-07-28,Comp_A_RetailFusion,102446.52165628108,102353.25650443489,102547.93513402631
2024-07-30,Comp_A_RetailFusion,102616.8128702796,102520.42260214455,102716.46504859757
2024-07-31,Comp_A_RetailFusion,102708.0274061815,102611.5151880082,102817.05564966568
2024-08-01,Comp_A_RetailFusion,102782.02149307907,102688.74006990083,102877.9328339825
2024-08-02,Comp_A_RetailFusion,102863.30463511123,102765.96714258759,102963.39191872261
2024-08-04,Comp_A_RetailFusion,103025.21417690972,102919.31237351964,103124.31142270687
2024-08-05,Comp_A_RetailFusion,103109.45754101647,103012.2263417903,103212.09323828171
2024-08-06,Comp_A_RetailFusion,103192.36556691064,103085.00570737128,103293.27058271071
2024-08-08,Comp_A_RetailFusion,103355.17565400794,103254.32617101114,103462.45086684958
2024-08-09,Comp_A_RetailFusion,103435.22119332172,103333.94951895562,103540.55484706753
2024-08-11,Comp_A_RetailFusion,103593.94072646412,103497.5370611911,103695.75865573222
2024-08-12,Comp_A_RetailFusion,103683.61437307113,103583.16664751232,103776.04687257465
2024-08-14,Comp_A_RetailFusion,103865.6422502462,103768.27809709498,103967.56223172719
2024-08-16,Comp_A_RetailFusion,104024.80628294862,103925.91369889038,104126.14818417773
2024-08-18,Comp_A_RetailFusion,104186.57864613595,104088.80260930421,104283.76798995705
2024-08-19,Comp_A_RetailFusion,104276.52517535137,104176.99648429344,104379.7266134362
2024-08-20,Comp_A_RetailFusion,104363.77689448964,104264.36169379597,104458.34060166703
2024-08-21,Comp_A_RetailFusion,104456.69319030725,104354.67811121048,104558.89584629444
2024-08-23,Comp_A_RetailFusion,104611.14822287319,104506.12597209097,104708.25029734861
2024-08-25,Comp_A_RetailFusion,104766.01971924577,104662.56048694496,104869.39635613465
2024-08-26,Comp_A_RetailFusion,104851.95406695765,104751.24707163406,104953.22465755497
2024-08-28,Comp_A_RetailFusion,105023.55966614425,104914.73762489443,105115.3544958077
2024-08-30,Comp_A_RetailFusion,105181.9164570301,105080.51791345543,105288.10992487385
2024-09-01,Comp_A_RetailFusion,105341.6807023358,105237.82156803363,105439.81892922717
2024-09-03,Comp_A_RetailFusion,105517.2804832308,105415.85550443518,105615.72141437473
2024-09-05,Comp_A_RetailFusion,105684.82210774082,105584.83083955153,105781.74269862835
2024-09-06,Comp_A_RetailFusion,105766.20861737426,105666.34542757765,105873.6885091162
2024-09-08,Comp_A_RetailFusion,105926.39131286605,105830.80749766473,106029.9347821228
2024-09-09,Comp_A_RetailFusion,106016.53099630174,105910.35077923424,106115.58921514185
2024-09-11,Comp_A_RetailFusion,106199.79599674017,106099.37908851639,106303.86112716356
2024-09-12,Comp_A_RetailFusion,106277.23349148952,106181.62472396952,106373.3144546236
2024-09-13,Comp_A_RetailFusion,106361.6043033951,106266.79807171844,106464.52828402874
2024-09-14,Comp_A_RetailFusion,106448.59724973318,106349.96222342332,106542.50659563146
2024-09-16,Comp_A_RetailFusion,106621.95634957957,106528.17195656494,106731.51604804696
2024-09-17,Comp_A_RetailFusion,106713.61644349713,106614.43733577298,106810.66809773268
2024-09-19,Comp_A_RetailFusion,106892.08997491955,106791.62812480803,106987.90577750135
2024-09-21,Comp_A_RetailFusion,107068.04656289704,106963.32682564847,107164.49476036943
2024-09-22,Comp_A_RetailFusion,107149.3688941997,107047.10072580322,107243.06315789673
2024-09-23,Comp_A_RetailFusion,107243.83650522893,107136.66350317723,107347.93722792146
2024-09-24,Comp_A_RetailFusion,107335.73582572285,107232.46604576771,107430.78360258821
2024-09-26,Comp_A_RetailFusion,107512.51135596845,107411.83350054808,107606.45067501845
2024-09-27,Comp_A_RetailFusion,107597.4219422369,107492.43851133484,107694.57600440795
2024-09-28,Comp_A_RetailFusion,107683.71942790269,107579.50715433697,107784.95678285845
2024-09-29,Comp_A_RetailFusion,107761.5150495129,107659.43923758312,107858.75544991615
2024-10-01,Comp_A_RetailFusion,107938.60772756454,107847.29326870076,108038.97348605371
2024-10-03,Comp_A_RetailFusion,108103.37368947998,108009.77954485962,108206.15156300191
2024-10-04,Comp_A_RetailFusion,108181.36756478535,108087.46229750726,108282.11240400754
2024-10-06,Comp_A_RetailFusion,108330.08056354139,108226.47525207856,108429.65107916953
2024-10-08,Comp_A_RetailFusion,108490.13995372073,108384.4352904114,108584.72393260564
2024-10-10,Comp_A_RetailFusion,108636.73073143544,108533.95512341,108739.62345792133
2024-10-11,Comp_A_RetailFusion,108705.36928054996,108599.57139829821,108810.80963953858
2024-10-13,Comp_A_RetailFusion,108835.15059278271,108733.6802697644,108939.27619408137
2024-10-14,Comp_A_RetailFusion,108907.54670115907,108804.81263412717,109004.5760713346
2024-10-16,Comp_A_RetailFusion,109050.17041480349,108953.33828549078,109151.49953458541
2024-10-18,Comp_A_RetailFusion,109164.64395490158,109058.40142339632,109265.59998380144
2024-10-19,Comp_A_RetailFusion,109225.61853511367,109131.20372378208,109323.69037496134
2024-10-21,Comp_A_RetailFusion,109342.77589198107,109240.0612948384,109441.13661414657
2024-10-22,Comp_A_RetailFusion,109404.54102893466,109305.34328312965,109507.57213056787
2024-10-24,Comp_A_RetailFusion,109520.53034778235,109419.64376957671,109624.729061532
2024-10-26,Comp_A_RetailFusion,109631.8415720181,109534.34612893529,109732.81778033637
2024-10-28,Comp_A_RetailFusion,109742.77519761927,109649.9787243039,109840.17590511596
2024-10-30,Comp_A_RetailFusion,109869.40354613273,109762.38917982105,109967.60603017193
2024-11-01,Comp_A_RetailFusion,109974.65052075335,109871.53860506447,110070.25746511809
2024-11-03,Comp_A_RetailFusion,110086.30980403077,109982.8689664199,110184.40969859279
2024-11-04,Comp_A_RetailFusion,110153.31531145533,110047.38936403581,110253.36447546355
2024-11-05,Comp_A_RetailFusion,110219.37054094815,110120.19846448723,110322.09253097954
2024-11-06,Comp_A_RetailFusion,110293.05609219028,110191.6388307596,110388.59393214565
2024-11-07,Comp_A_RetailFusion,110350.30849641205,110250.70970177076,110449.74878242414
2024-11-09,Comp_A_RetailFusion,110484.97105043195,110385.6045480287,110585.87612954527
2024-11-10,Comp_A_RetailFusion,110548.45377575127,110448.82673310554,110651.53400928422
2024-11-11,Comp_A_RetailFusion,110627.17184270675,110534.0852970978,110731.7147063795
2024-11-12,Comp_A_RetailFusion,110705.55024185646,110601.86810028806,110798.558449499
2024-11-13,Comp_A_RetailFusion,110792.03155529995,110693.80645813937,110889.58947722986
2024-11-14,Comp_A_RetailFusion,110862.40265566332,110771.29127385013,110959.40965802726
2024-11-16,Comp_A_RetailFusion,111023.62942853523,110924.59295144893,111121.2350429819
2024-11-18,Comp_A_RetailFusion,111191.71457110166,111091.53959708859,111291.52113397566
2024-11-19,Comp_A_RetailFusion,111282.36186948884,111188.41200159106,111381.16163640081
2024-11-21,Comp_A_RetailFusion,111461.6177692856,111357.63467077326,111560.48413812445
2024-11-23,Comp_A_RetailFusion,111641.49040005637,111536.8724553447,111739.60985093407
2024-11-25,Comp_A_RetailFusion,111823.61614963549,111728.75567938677,111920.38416657521
2024-11-27,Comp_A_RetailFusion,112021.29527727593,111920.22766821485,112118.25450468397
2024-11-29,Comp_A_RetailFusion,112194.73928372923,112090.92287218048,112295.72501477577
2024-11-30,Comp_A_RetailFusion,112286.13301376282,112186.73999784712,112389.7971436824
2024-12-02,Comp_A_RetailFusion,112465.02666194145,112363.14017865832,112555.01243177618
2024-12-03,Comp_A_RetailFusion,112557.76446681273,112457.3932698171,112658.93255452914
2024-12-04,Comp_A_RetailFusion,112655.87869025457,112552.97011617283,112749.26853164281
2024-12-05,Comp_A_RetailFusion,112735.16879790422,112637.21080189319,112828.87634088227
2024-12-07,Comp_A_RetailFusion,112906.39457836069,112798.43460510971,113009.85836373476
2024-12-08,Comp_A_RetailFusion,112984.33993005649,112886.74855131673,113075.4902654028
2024-12-09,Comp_A_RetailFusion,113075.003203934,112970.65097350258,113172.71073403028
2024-12-10,Comp_A_RetailFusion,113162.88156416036,113063.33582912097,113267.23374577818
2024-12-11,Comp_A_RetailFusion,113256.52736922646,113167.09757322095,113359.39688267824
2024-12-13,Comp_A_RetailFusion,113413.48401025058,113318.68003891026,113511.05427893657
2024-12-15,Comp_A_RetailFusion,113573.31643005674,113467.52585856538,113670.09235603365
2024-12-17,Comp_A_RetailFusion,113750.64677063542,113650.13835287343,113850.24862551372
2024-12-19,Comp_A_RetailFusion,113921.50845496479,113823.68283434094,114019.87904225643
2024-12-21,Comp_A_RetailFusion,114091.19667573716,113987.52019215074,114194.87784572208
2024-12-22,Comp_A_RetailFusion,114170.15126457441,114070.40324856833,114264.56410009423
2024-12-23,Comp_A_RetailFusion,114262.85931763968,114163.71352669926,114359.54768990842
2024-12-24,Comp_A_RetailFusion,114353.64973530533,114249.40932831907,114456.36156949983
2024-12-26,Comp_A_RetailFusion,114530.20239066283,114430.39191899255,114640.43189745273
2024-12-28,Comp_A_RetailFusion,114703.67520933755,114612.30683665964,114811.55637550562
2024-12-29,Comp_A_RetailFusion,114783.39033359893,114687.84945669762,114882.10970980536
2024-12-31,Comp_A_RetailFusion,114965.46119307519,114856.21302594792,115066.20285161417
2025-01-01,Comp_A_RetailFusion,115060.2923489723,114961.96332001727,115160.22884717243
2025-01-02,Comp_A_RetailFusion,115136.04569942875,115030.87140688734,115237.8038937453
2025-01-04,Comp_A_RetailFusion,115298.74450224469,115202.47610281805,115401.43022898195
2025-01-05,Comp_A_RetailFusion,115371.35109302886,115270.53707966946,115466.54672747369
2025-01-07,Comp_A_RetailFusion,115536.26528451456,115441.85354387951,115633.52883159331
2025-01-09,Comp_A_RetailFusion,115686.87959551069,115586.34007211411,115789.54504241014
2025-01-10,Comp_A_RetailFusion,115757.34055359873,115659.54385556375,115858.00270528038
2025-01-12,Comp_A_RetailFusion,115890.9402538135,115794.33492060633,115987.3249471362
2025-01-14,Comp_A_RetailFusion,116037.36908392685,115940.26890199105,116132.60936504963
2025-01-15,Comp_A_RetailFusion,116114.79940538682,116011.36086455447,116215.09924976816
2025-01-17,Comp_A_RetailFusion,116239.98026548432,116139.86205482153,116337.95423250589
2025-01-18,Comp_A_RetailFusion,116308.57269660584,116212.4846576664,116414.45057666814
2025-01-20,Comp_A_RetailFusion,116446.91986632129,116347.89554416813,116546.90226710409
2025-01-22,Comp_A_RetailFusion,116606.87497207639,116509.39008108113,116710.03382666351
2025-01-23,Comp_A_RetailFusion,116675.2781059671,116574.56497459504,116775.91879313848
2025-01-25,Comp_A_RetailFusion,116835.28207834573,116735.57582626441,116935.85972497695
2025-01-26,Comp_A_RetailFusion,116913.27709701513,116812.22331413999,117014.4300817608
2025-01-27,Comp_A_RetailFusion,117007.9059268723,116908.95953922214,117115.31123902273
2025-01-28,Comp_A_RetailFusion,117103.68325520246,117003.72337555375,117198.18223922682
2025-01-29,Comp_A_RetailFusion,117209.10716486452,117110.43940941514,117312.71387850585
2025-01-30,Comp_A_RetailFusion,117299.98383008194,117208.28767615766,117399.15534312681
2025-01-31,Comp_A_RetailFusion,117400.69200223254,117304.3314606349,117500.29161974882
2025-02-01,Comp_A_RetailFusion,117506.80073951036,117394.2752553478,117603.90739703532
2025-02-02,Comp_A_RetailFusion,117608.33102447497,117505.01496841462,117704.05772629764
2025-02-03,Comp_A_RetailFusion,117726.02589337225,117618.22170817031,117833.04269772331
2025-02-04,Comp_A_RetailFusion,117843.98318619872,117737.05918231925,117951.00636307316
2025-02-05,Comp_A_RetailFusion,117970.29492526116,117871.3322233085,118066.97138354395
2025-02-06,Comp_A_RetailFusion,118080.38124071581,117971.89961578563,118191.93070557417
2025-02-07,Comp_A_RetailFusion,118198.26372942205,118089.38743575546,118300.39911964489
2025-02-08,Comp_A_RetailFusion,118319.19147919203,118198.51561442685,118429.57954763602
2025-02-09,Comp_A_RetailFusion,118432.91019327071,118316.97582066577,118556.69129576278
2025-02-10,Comp_A_RetailFusion,118559.93884785904,118441.13183823542,118686.34774925103
2025-02-11,Comp_A_RetailFusion,118684.20782376065,118561.80949426035,118809.74284088089
2025-02-12,Comp_A_RetailFusion,118813.70237967468,118679.575268001,118942.40563479971
2025-02-13,Comp_A_RetailFusion,118923.79927684477,118789.88654019762,119052.89697140276
2025-02-14,Comp_A_RetailFusion,119038.54136706924,118899.45599040305,119171.85196457211
2025-02-15,Comp_A_RetailFusion,119153.26333836083,119019.10052886028,119286.58470161377
2025-02-16,Comp_A_RetailFusion,119257.85905299248,119110.28027236412,119407.64533603161
2025-02-17,Comp_A_RetailFusion,119373.05494850593,119214.63361998089,119517.85480345311
2025-02-18,Comp_A_RetailFusion,119483.0435175697,119321.71900241055,119631.48981222877
2025-02-19,Comp_A_RetailFusion,119596.12084426463,119432.48048397459,119751.35588582892
2025-02-20,Comp_A_RetailFusion,119688.01614909116,119503.00685695992,119856.77281514612
2025-02-21,Comp_A_RetailFusion,119783.15832623563,119582.79493102788,119952.83081597803
