Competitor_handle,ds,follower_count,avg_engagement_rate
Comp_D_ECommercePro,2024-07-18,98804.5,0.0095
Comp_D_ECommercePro,2024-07-20,98978.0,0.0138
Comp_D_ECommercePro,2024-07-22,99094.5,0.0134
Comp_D_ECommercePro,2024-07-23,99186.5,0.0094
Comp_D_ECommercePro,2024-07-24,99308.0,0.0196
Comp_D_ECommercePro,2024-07-25,99357.5,0.0213
Comp_D_ECommercePro,2024-07-27,99414.5,0.0222
Comp_D_ECommercePro,2024-07-28,99539.5,0.0073
Comp_D_ECommercePro,2024-07-29,99646.5,0.0157
Comp_D_ECommercePro,2024-07-31,99709.5,0.0153
Comp_D_ECommercePro,2024-08-01,99821.5,0.0211
Comp_D_ECommercePro,2024-08-03,99938.5,0.0116
Comp_D_ECommercePro,2024-08-05,100124.5,0.0169
Comp_D_ECommercePro,2024-08-06,100249.5,0.0075
Comp_D_ECommercePro,2024-08-08,100336.5,0.0179
Comp_D_ECommercePro,2024-08-10,100458.5,0.0109
Comp_D_ECommercePro,2024-08-12,100537.5,0.0125
Comp_D_ECommercePro,2024-08-13,100590.5,0.0221
Comp_D_ECommercePro,2024-08-14,100776.5,0.0156
Comp_D_ECommercePro,2024-08-15,100958.5,0.0187
Comp_D_ECommercePro,2024-08-16,101097.5,0.0067
Comp_D_ECommercePro,2024-08-17,101222.5,0.0172
Comp_D_ECommercePro,2024-08-19,101305.5,0.0059
Comp_D_ECommercePro,2024-08-21,101478.5,0.0142
Comp_D_ECommercePro,2024-08-22,101627.5,0.0116
Comp_D_ECommercePro,2024-08-23,101841.5,0.011
Comp_D_ECommercePro,2024-08-24,101975.5,0.0151
Comp_D_ECommercePro,2024-08-26,102037.5,0.0166
Comp_D_ECommercePro,2024-08-28,102068.5,0.0188
Comp_D_ECommercePro,2024-08-30,102208.5,0.0109
Comp_D_ECommercePro,2024-08-31,102317.5,0.0141
Comp_D_ECommercePro,2024-09-01,102460.5,0.0131
Comp_D_ECommercePro,2024-09-03,102588.5,0.0167
Comp_D_ECommercePro,2024-09-05,102637.5,0.0058
Comp_D_ECommercePro,2024-09-06,102727.5,0.012
Comp_D_ECommercePro,2024-09-07,102812.5,0.0107
Comp_D_ECommercePro,2024-09-08,102958.5,0.01
Comp_D_ECommercePro,2024-09-09,103033.5,0.0231
Comp_D_ECommercePro,2024-09-10,103246.5,0.0098
Comp_D_ECommercePro,2024-09-12,103338.5,0.015
Comp_D_ECommercePro,2024-09-14,103413.5,0.0114
Comp_D_ECommercePro,2024-09-15,103544.5,0.0065
Comp_D_ECommercePro,2024-09-17,103611.5,0.0059
Comp_D_ECommercePro,2024-09-19,103791.5,0.0181
Comp_D_ECommercePro,2024-09-20,103854.5,0.0092
Comp_D_ECommercePro,2024-09-21,103883.5,0.0068
Comp_D_ECommercePro,2024-09-23,104069.5,0.0157
Comp_D_ECommercePro,2024-09-24,104181.5,0.0102
Comp_D_ECommercePro,2024-09-26,104278.5,0.0177
Comp_D_ECommercePro,2024-09-28,104464.5,0.0097
Comp_D_ECommercePro,2024-09-30,104617.5,0.0121
Comp_D_ECommercePro,2024-10-01,104686.5,0.0063
Comp_D_ECommercePro,2024-10-02,104753.5,0.0218
Comp_D_ECommercePro,2024-10-03,104811.5,0.0124
Comp_D_ECommercePro,2024-10-04,104994.5,0.0173
Comp_D_ECommercePro,2024-10-05,105118.5,0.0183
Comp_D_ECommercePro,2024-10-06,105271.5,0.0062
Comp_D_ECommercePro,2024-10-07,105433.5,0.0149
Comp_D_ECommercePro,2024-10-09,105569.5,0.0205
Comp_D_ECommercePro,2024-10-10,105709.5,0.0198
Comp_D_ECommercePro,2024-10-11,105831.5,0.0115
Comp_D_ECommercePro,2024-10-12,105989.5,0.0109
Comp_D_ECommercePro,2024-10-14,106139.5,0.0191
Comp_D_ECommercePro,2024-10-15,106163.5,0.0194
Comp_D_ECommercePro,2024-10-16,106309.5,0.0144
Comp_D_ECommercePro,2024-10-18,106394.5,0.0131
Comp_D_ECommercePro,2024-10-19,106456.5,0.0198
Comp_D_ECommercePro,2024-10-21,106615.5,0.011
Comp_D_ECommercePro,2024-10-23,106690.5,0.0132
Comp_D_ECommercePro,2024-10-24,106812.5,0.0118
Comp_D_ECommercePro,2024-10-26,106972.5,0.0091
Comp_D_ECommercePro,2024-10-28,107151.5,0.0216
Comp_D_ECommercePro,2024-10-30,107198.5,0.0144
Comp_D_ECommercePro,2024-11-01,107244.5,0.0059
Comp_D_ECommercePro,2024-11-02,107453.5,0.0094
Comp_D_ECommercePro,2024-11-03,107519.5,0.0157
Comp_D_ECommercePro,2024-11-04,107705.5,0.0198
Comp_D_ECommercePro,2024-11-06,107809.5,0.0165
Comp_D_ECommercePro,2024-11-07,107997.5,0.0163
Comp_D_ECommercePro,2024-11-08,108046.5,0.0212
Comp_D_ECommercePro,2024-11-10,108236.5,0.0164
Comp_D_ECommercePro,2024-11-12,108300.5,0.0165
Comp_D_ECommercePro,2024-11-14,108373.5,0.0118
Comp_D_ECommercePro,2024-11-16,108506.5,0.0186
Comp_D_ECommercePro,2024-11-18,108715.5,0.0179
Comp_D_ECommercePro,2024-11-20,108809.5,0.0143
Comp_D_ECommercePro,2024-11-22,108983.5,0.0131
Comp_D_ECommercePro,2024-11-23,109141.5,0.0187
Comp_D_ECommercePro,2024-11-24,109278.5,0.0206
Comp_D_ECommercePro,2024-11-25,109400.5,0.0072
Comp_D_ECommercePro,2024-11-26,109460.5,0.0103
Comp_D_ECommercePro,2024-11-27,109539.5,0.0102
Comp_D_ECommercePro,2024-11-28,109713.5,0.0063
Comp_D_ECommercePro,2024-11-30,109906.5,0.0072
Comp_D_ECommercePro,2024-12-01,110006.5,0.0167
Comp_D_ECommercePro,2024-12-02,110102.5,0.014
Comp_D_ECommercePro,2024-12-04,110199.5,0.0152
Comp_D_ECommercePro,2024-12-06,110304.5,0.0193
Comp_D_ECommercePro,2024-12-07,110342.5,0.0139
Comp_D_ECommercePro,2024-12-08,110396.5,0.0195
Comp_D_ECommercePro,2024-12-10,110485.5,0.0139
Comp_D_ECommercePro,2024-12-12,110559.5,0.017
Comp_D_ECommercePro,2024-12-13,110728.5,0.0124
Comp_D_ECommercePro,2024-12-14,110813.5,0.0204
Comp_D_ECommercePro,2024-12-15,110926.5,0.0203
Comp_D_ECommercePro,2024-12-17,111067.5,0.0154
Comp_D_ECommercePro,2024-12-19,111260.5,0.0106
Comp_D_ECommercePro,2024-12-21,111388.5,0.0228
Comp_D_ECommercePro,2024-12-22,111493.5,0.0233
Comp_D_ECommercePro,2024-12-23,111541.5,0.0122
Comp_D_ECommercePro,2024-12-24,111669.5,0.0085
Comp_D_ECommercePro,2024-12-25,111796.5,0.0057
Comp_D_ECommercePro,2024-12-26,111902.5,0.0121
Comp_D_ECommercePro,2024-12-28,112033.5,0.0112
Comp_D_ECommercePro,2024-12-29,112184.5,0.0183
Comp_D_ECommercePro,2024-12-31,112328.5,0.0092
Comp_D_ECommercePro,2025-01-02,112502.5,0.0227
Comp_D_ECommercePro,2025-01-03,112593.5,0.0172
Comp_D_ECommercePro,2025-01-05,112770.0,0.0067
Comp_D_ECommercePro,2025-01-06,112895.0,0.0102
Comp_D_ECommercePro,2025-01-07,113028.0,0.0206
Comp_D_ECommercePro,2025-01-09,113144.0,0.0079
Comp_D_ECommercePro,2025-01-11,113305.5,0.0148
Comp_D_ECommercePro,2025-01-13,113340.5,0.0206
Comp_D_ECommercePro,2025-01-14,113470.0,0.0146
Comp_D_ECommercePro,2025-01-16,113629.0,0.0089
Comp_D_ECommercePro,2025-01-17,113789.0,0.015
Comp_D_ECommercePro,2025-01-18,113856.0,0.0145
Comp_D_ECommercePro,2025-01-20,113951.0,0.0074
Comp_D_ECommercePro,2025-01-22,114091.5,0.0161
Comp_D_ECommercePro,2025-01-23,114128.0,0.0142
Comp_D_ECommercePro,2025-01-24,114167.5,0.0129
Comp_D_ECommercePro,2025-01-25,114313.0,0.0223
Comp_E_TrendSeller,2023-01-02,54974.5,0.0117
Comp_E_TrendSeller,2023-01-04,55064.0,0.0172
Comp_E_TrendSeller,2023-01-05,55245.5,0.0165
Comp_E_TrendSeller,2023-01-07,55392.0,0.016
Comp_E_TrendSeller,2023-01-08,55552.0,0.012
Comp_E_TrendSeller,2023-01-10,55593.5,0.0097
Comp_E_TrendSeller,2023-01-11,55660.5,0.0197
Comp_E_TrendSeller,2023-01-13,55722.5,0.0128
Comp_E_TrendSeller,2023-01-15,55836.0,0.0065
Comp_E_TrendSeller,2023-01-17,55966.0,0.0186
Comp_E_TrendSeller,2023-01-19,56032.5,0.0083
Comp_E_TrendSeller,2023-01-20,56076.5,0.0211
Comp_E_TrendSeller,2023-01-22,56167.5,0.0103
Comp_E_TrendSeller,2023-01-23,56310.0,0.0218
Comp_E_TrendSeller,2023-01-24,56455.0,0.0084
Comp_E_TrendSeller,2023-01-25,56564.5,0.0133
Comp_E_TrendSeller,2023-01-26,56674.5,0.0091
Comp_E_TrendSeller,2023-01-28,56755.5,0.0144
Comp_E_TrendSeller,2023-01-30,56835.0,0.0214
Comp_E_TrendSeller,2023-01-31,56885.0,0.0191
Comp_E_TrendSeller,2023-02-02,56935.0,0.0178
Comp_E_TrendSeller,2023-02-04,57063.0,0.0121
Comp_E_TrendSeller,2023-02-05,57216.0,0.0182
Comp_E_TrendSeller,2023-02-07,57260.0,0.0175
Comp_E_TrendSeller,2023-02-08,57349.0,0.0179
Comp_E_TrendSeller,2023-02-10,57467.0,0.0057
Comp_E_TrendSeller,2023-02-11,57617.0,0.0119
Comp_E_TrendSeller,2023-02-12,57813.0,0.0217
Comp_E_TrendSeller,2023-02-13,57933.0,0.0076
Comp_E_TrendSeller,2023-02-15,57971.0,0.0201
Comp_E_TrendSeller,2023-02-16,58086.0,0.0113
Comp_E_TrendSeller,2023-02-18,58235.0,0.0057
Comp_E_TrendSeller,2023-02-20,58324.0,0.0149
Comp_E_TrendSeller,2023-02-21,58376.0,0.011
Comp_E_TrendSeller,2023-02-22,58414.0,0.0204
Comp_E_TrendSeller,2023-02-24,58555.0,0.0126
Comp_E_TrendSeller,2023-02-26,58633.0,0.0093
Comp_E_TrendSeller,2023-02-27,58776.0,0.0098
Comp_E_TrendSeller,2023-02-28,58969.0,0.0199
Comp_E_TrendSeller,2023-03-01,59026.0,0.0206
Comp_E_TrendSeller,2023-03-03,59234.0,0.0232
Comp_E_TrendSeller,2023-03-04,59313.0,0.0131
Comp_E_TrendSeller,2023-03-05,59554.0,0.008
Comp_E_TrendSeller,2023-03-06,59771.0,0.0106
Comp_E_TrendSeller,2023-03-08,59984.0,0.0112
Comp_E_TrendSeller,2023-03-10,60147.0,0.0121
Comp_E_TrendSeller,2023-03-11,60269.0,0.0193
Comp_E_TrendSeller,2023-03-12,60381.0,0.0172
Comp_E_TrendSeller,2023-03-14,60493.0,0.0213
Comp_E_TrendSeller,2023-03-15,60679.0,0.0183
Comp_E_TrendSeller,2023-03-16,60777.0,0.01
Comp_E_TrendSeller,2023-03-17,60823.0,0.0069
Comp_E_TrendSeller,2023-03-19,60997.0,0.0175
Comp_E_TrendSeller,2023-03-21,61043.0,0.0165
Comp_E_TrendSeller,2023-03-23,61083.0,0.018
Comp_E_TrendSeller,2023-03-25,61129.0,0.0142
Comp_E_TrendSeller,2023-03-27,61262.0,0.0116
Comp_E_TrendSeller,2023-03-29,61386.0,0.0201
Comp_E_TrendSeller,2023-03-31,61411.0,0.0195
Comp_E_TrendSeller,2023-04-01,61613.0,0.0079
Comp_E_TrendSeller,2023-04-03,61725.0,0.0121
Comp_E_TrendSeller,2023-04-05,61816.0,0.0102
Comp_E_TrendSeller,2023-04-06,61948.0,0.0228
Comp_E_TrendSeller,2023-04-08,62154.0,0.0132
Comp_E_TrendSeller,2023-04-09,62265.0,0.0175
Comp_E_TrendSeller,2023-04-10,62406.0,0.0193
Comp_E_TrendSeller,2023-04-11,62583.0,0.0186
Comp_E_TrendSeller,2023-04-13,62685.0,0.0077
Comp_E_TrendSeller,2023-04-15,62796.0,0.0157
Comp_E_TrendSeller,2023-04-17,62959.0,0.0113
Comp_E_TrendSeller,2023-04-19,63134.0,0.0107
Comp_E_TrendSeller,2023-04-21,63237.0,0.0092
Comp_E_TrendSeller,2023-04-22,63429.0,0.0072
Comp_E_TrendSeller,2023-04-24,63583.0,0.0214
Comp_E_TrendSeller,2023-04-25,63681.0,0.0057
Comp_E_TrendSeller,2023-04-26,63901.0,0.0115
Comp_E_TrendSeller,2023-04-27,64065.0,0.0136
Comp_E_TrendSeller,2023-04-28,64213.0,0.0142
Comp_E_TrendSeller,2023-04-29,64380.0,0.0145
Comp_E_TrendSeller,2023-05-01,64575.0,0.0133
Comp_E_TrendSeller,2023-05-03,64802.0,0.0073
Comp_E_TrendSeller,2023-05-05,64915.0,0.0164
Comp_E_TrendSeller,2023-05-06,65058.0,0.0192
Comp_E_TrendSeller,2023-05-08,65246.0,0.0144
Comp_E_TrendSeller,2023-05-10,65329.0,0.0144
Comp_E_TrendSeller,2023-05-11,65446.0,0.0207
Comp_E_TrendSeller,2023-05-13,65558.0,0.0221
Comp_E_TrendSeller,2023-05-14,65645.0,0.0182
Comp_E_TrendSeller,2023-05-15,65780.0,0.0206
Comp_E_TrendSeller,2023-05-16,65841.0,0.0109
Comp_E_TrendSeller,2023-05-17,65980.0,0.0076
Comp_E_TrendSeller,2023-05-18,66125.0,0.0149
Comp_E_TrendSeller,2023-05-20,66175.0,0.0078
Comp_E_TrendSeller,2023-05-22,66247.0,0.0136
Comp_E_TrendSeller,2023-05-23,66325.0,0.021
Comp_E_TrendSeller,2023-05-24,66402.0,0.0079
Comp_E_TrendSeller,2023-05-25,66513.0,0.0197
Comp_E_TrendSeller,2023-05-26,66708.0,0.0195
Comp_E_TrendSeller,2023-05-28,66844.0,0.0212
Comp_E_TrendSeller,2023-05-30,66964.0,0.0161
Comp_E_TrendSeller,2023-05-31,67128.0,0.0063
Comp_E_TrendSeller,2023-06-01,67271.0,0.0168
Comp_E_TrendSeller,2023-06-03,67345.0,0.0152
Comp_E_TrendSeller,2023-06-04,67471.0,0.0128
Comp_E_TrendSeller,2023-06-06,67598.0,0.0118
Comp_E_TrendSeller,2023-06-07,67698.0,0.0082
Comp_E_TrendSeller,2023-06-08,67781.0,0.0224
Comp_E_TrendSeller,2023-06-09,67837.0,0.0173
Comp_E_TrendSeller,2023-06-10,68048.0,0.0225
Comp_E_TrendSeller,2023-06-11,68185.0,0.0215
Comp_E_TrendSeller,2023-06-13,68391.0,0.013
Comp_E_TrendSeller,2023-06-15,68471.0,0.0215
Comp_E_TrendSeller,2023-06-17,68602.0,0.0192
Comp_E_TrendSeller,2023-06-19,68788.0,0.0172
Comp_E_TrendSeller,2023-06-21,68962.0,0.0179
Comp_E_TrendSeller,2023-06-23,69085.0,0.0171
Comp_E_TrendSeller,2023-06-25,69112.0,0.0063
Comp_E_TrendSeller,2023-06-27,69171.0,0.0211
Comp_E_TrendSeller,2023-06-29,69224.0,0.0194
Comp_E_TrendSeller,2023-07-01,69292.0,0.0135
Comp_E_TrendSeller,2023-07-03,69393.0,0.0147
Comp_E_TrendSeller,2023-07-05,69498.0,0.0156
Comp_E_TrendSeller,2023-07-07,69556.0,0.0167
Comp_E_TrendSeller,2023-07-08,69598.5,0.0227
Comp_E_TrendSeller,2023-07-09,69708.0,0.0173
Comp_E_TrendSeller,2023-07-11,69852.5,0.0067
Comp_E_TrendSeller,2023-07-12,69927.0,0.0109
Comp_E_TrendSeller,2023-07-13,69978.5,0.0188
Comp_E_TrendSeller,2023-07-14,70161.5,0.0128
Comp_E_TrendSeller,2023-07-16,70261.0,0.0156
Comp_E_TrendSeller,2023-07-17,70321.5,0.0218
Comp_E_TrendSeller,2023-07-18,70458.5,0.0151
Comp_E_TrendSeller,2023-07-19,70570.5,0.0092
Comp_E_TrendSeller,2023-07-20,70642.0,0.0096
Comp_E_TrendSeller,2023-07-22,70795.5,0.0116
Comp_E_TrendSeller,2023-07-24,70966.5,0.0133
Comp_E_TrendSeller,2023-07-26,71129.0,0.0141
Comp_E_TrendSeller,2023-07-27,71182.5,0.019
Comp_E_TrendSeller,2023-07-28,71289.5,0.0158
Comp_E_TrendSeller,2023-07-30,71432.0,0.0071
Comp_E_TrendSeller,2023-07-31,71532.0,0.0189
Comp_E_TrendSeller,2023-08-01,71568.0,0.0208
Comp_E_TrendSeller,2023-08-03,71757.0,0.0077
Comp_E_TrendSeller,2023-08-05,71854.0,0.0069
Comp_E_TrendSeller,2023-08-07,72014.0,0.0225
Comp_E_TrendSeller,2023-08-09,72128.0,0.0168
Comp_E_TrendSeller,2023-08-10,72338.0,0.0155
Comp_E_TrendSeller,2023-08-11,72479.0,0.0057
Comp_E_TrendSeller,2023-08-13,72572.0,0.0126
Comp_E_TrendSeller,2023-08-15,72733.0,0.0079
Comp_E_TrendSeller,2023-08-16,72892.0,0.0174
Comp_E_TrendSeller,2023-08-17,73131.0,0.017
Comp_E_TrendSeller,2023-08-19,73320.0,0.0063
Comp_E_TrendSeller,2023-08-21,73404.0,0.0194
Comp_E_TrendSeller,2023-08-22,73468.0,0.0227
Comp_E_TrendSeller,2023-08-23,73556.0,0.0084
Comp_E_TrendSeller,2023-08-25,73655.0,0.0214
Comp_E_TrendSeller,2023-08-27,73831.0,0.0176
Comp_E_TrendSeller,2023-08-28,73971.0,0.0183
Comp_E_TrendSeller,2023-08-30,74040.0,0.0197
Comp_E_TrendSeller,2023-09-01,74226.0,0.0141
Comp_E_TrendSeller,2023-09-03,74368.0,0.0077
Comp_E_TrendSeller,2023-09-04,74537.0,0.006
Comp_E_TrendSeller,2023-09-06,74662.0,0.0185
Comp_E_TrendSeller,2023-09-07,74788.0,0.0058
Comp_E_TrendSeller,2023-09-08,74824.0,0.021
Comp_E_TrendSeller,2023-09-09,74955.0,0.014
Comp_E_TrendSeller,2023-09-11,75014.0,0.0199
Comp_E_TrendSeller,2023-09-13,75238.0,0.0105
Comp_E_TrendSeller,2023-09-14,75424.0,0.0146
Comp_E_TrendSeller,2023-09-16,75499.0,0.0076
Comp_E_TrendSeller,2023-09-17,75682.0,0.0068
Comp_E_TrendSeller,2023-09-18,75770.0,0.0224
Comp_E_TrendSeller,2023-09-19,75975.0,0.011
Comp_E_TrendSeller,2023-09-20,76044.0,0.0187
Comp_E_TrendSeller,2023-09-21,76128.0,0.0102
Comp_E_TrendSeller,2023-09-22,76291.0,0.0202
Comp_E_TrendSeller,2023-09-24,76472.0,0.0107
Comp_E_TrendSeller,2023-09-25,76658.0,0.021
Comp_E_TrendSeller,2023-09-26,76787.0,0.0198
Comp_E_TrendSeller,2023-09-28,76889.0,0.0054
Comp_E_TrendSeller,2023-09-29,77016.0,0.0169
Comp_E_TrendSeller,2023-10-01,77178.0,0.0059
Comp_E_TrendSeller,2023-10-03,77377.0,0.013
Comp_E_TrendSeller,2023-10-04,77564.0,0.0158
Comp_E_TrendSeller,2023-10-05,77675.0,0.0193
Comp_E_TrendSeller,2023-10-06,77861.0,0.0169
Comp_E_TrendSeller,2023-10-07,77975.0,0.0108
Comp_E_TrendSeller,2023-10-08,78087.0,0.0114
Comp_E_TrendSeller,2023-10-09,78127.0,0.0141
Comp_E_TrendSeller,2023-10-11,78224.0,0.0095
Comp_E_TrendSeller,2023-10-12,78355.0,0.0187
Comp_E_TrendSeller,2023-10-13,78553.0,0.0167
Comp_E_TrendSeller,2023-10-14,78574.0,0.0162
Comp_E_TrendSeller,2023-10-16,78699.0,0.0056
Comp_E_TrendSeller,2023-10-17,78818.0,0.015
Comp_E_TrendSeller,2023-10-18,79001.0,0.0191
Comp_E_TrendSeller,2023-10-20,79122.0,0.0061
Comp_E_TrendSeller,2023-10-21,79270.0,0.0147
Comp_E_TrendSeller,2023-10-22,79447.0,0.0122
Comp_E_TrendSeller,2023-10-24,79558.0,0.0088
Comp_E_TrendSeller,2023-10-25,79718.0,0.0145
Comp_E_TrendSeller,2023-10-27,79926.0,0.0143
Comp_E_TrendSeller,2023-10-28,80053.0,0.0188
Comp_E_TrendSeller,2023-10-30,80138.0,0.0211
Comp_E_TrendSeller,2023-10-31,80296.0,0.0187
Comp_E_TrendSeller,2023-11-02,80425.0,0.01
Comp_E_TrendSeller,2023-11-04,80585.0,0.0154
Comp_E_TrendSeller,2023-11-05,80689.0,0.0084
Comp_E_TrendSeller,2023-11-06,80817.0,0.0081
Comp_E_TrendSeller,2023-11-07,80889.0,0.0148
Comp_E_TrendSeller,2023-11-08,81084.0,0.0173
Comp_E_TrendSeller,2023-11-09,81187.0,0.0094
Comp_E_TrendSeller,2023-11-11,81268.0,0.0073
Comp_E_TrendSeller,2023-11-13,81441.0,0.0055
Comp_E_TrendSeller,2023-11-14,81571.0,0.0079
Comp_E_TrendSeller,2023-11-16,81770.0,0.0068
Comp_E_TrendSeller,2023-11-18,81940.0,0.017
Comp_E_TrendSeller,2023-11-20,82067.0,0.0079
Comp_E_TrendSeller,2023-11-21,82142.0,0.0182
Comp_E_TrendSeller,2023-11-23,82299.0,0.0169
Comp_E_TrendSeller,2023-11-25,82429.0,0.0131
Comp_E_TrendSeller,2023-11-26,82549.0,0.0092
Comp_E_TrendSeller,2023-11-27,82725.0,0.0092
Comp_E_TrendSeller,2023-11-29,82863.0,0.0182
Comp_E_TrendSeller,2023-12-01,83077.0,0.0056
Comp_E_TrendSeller,2023-12-02,83254.0,0.0066
Comp_E_TrendSeller,2023-12-04,83434.0,0.0118
Comp_E_TrendSeller,2023-12-05,83534.0,0.0136
Comp_E_TrendSeller,2023-12-07,83690.0,0.0118
Comp_E_TrendSeller,2023-12-08,83882.0,0.0218
Comp_E_TrendSeller,2023-12-09,83985.0,0.008
Comp_E_TrendSeller,2023-12-11,84079.0,0.0142
Comp_E_TrendSeller,2023-12-13,84158.0,0.0063
Comp_E_TrendSeller,2023-12-15,84397.0,0.0178
Comp_E_TrendSeller,2023-12-17,84544.0,0.0205
Comp_E_TrendSeller,2023-12-18,84687.0,0.0112
Comp_E_TrendSeller,2023-12-20,84771.0,0.0217
Comp_E_TrendSeller,2023-12-22,84864.0,0.006
Comp_E_TrendSeller,2023-12-23,85038.0,0.0134
Comp_E_TrendSeller,2023-12-24,85251.0,0.0059
Comp_E_TrendSeller,2023-12-25,85388.0,0.0116
Comp_E_TrendSeller,2023-12-27,85509.0,0.0187
Comp_E_TrendSeller,2023-12-29,85575.0,0.0147
Comp_E_TrendSeller,2023-12-30,85733.0,0.0186
Comp_E_TrendSeller,2023-12-31,85849.0,0.0124
Comp_E_TrendSeller,2024-01-01,85940.5,0.0149
Comp_E_TrendSeller,2024-01-03,85991.5,0.0114
Comp_E_TrendSeller,2024-01-04,86043.5,0.0187
Comp_E_TrendSeller,2024-01-06,86111.0,0.0177
Comp_E_TrendSeller,2024-01-07,86169.5,0.0152
Comp_E_TrendSeller,2024-01-09,86202.5,0.0197
Comp_E_TrendSeller,2024-01-10,86348.5,0.0111
Comp_E_TrendSeller,2024-01-11,86469.5,0.018
Comp_E_TrendSeller,2024-01-12,86623.0,0.0207
Comp_E_TrendSeller,2024-01-13,86677.5,0.0192
Comp_E_TrendSeller,2024-01-15,86753.0,0.014
Comp_E_TrendSeller,2024-01-17,86886.0,0.0117
Comp_E_TrendSeller,2024-01-18,87037.5,0.0129
Comp_E_TrendSeller,2024-01-19,87100.0,0.0089
Comp_E_TrendSeller,2024-01-21,87215.0,0.008
Comp_E_TrendSeller,2024-01-22,87376.0,0.0186
Comp_E_TrendSeller,2024-01-24,87458.5,0.0114
Comp_E_TrendSeller,2024-01-26,87498.5,0.0116
Comp_E_TrendSeller,2024-01-28,87563.0,0.0073
Comp_E_TrendSeller,2024-01-30,87646.5,0.0071
Comp_E_TrendSeller,2024-01-31,87661.5,0.0107
Comp_E_TrendSeller,2024-02-01,87715.5,0.0204
Comp_E_TrendSeller,2024-02-03,87851.5,0.02
Comp_E_TrendSeller,2024-02-05,87928.5,0.0196
Comp_E_TrendSeller,2024-02-07,88089.5,0.0157
Comp_E_TrendSeller,2024-02-09,88268.5,0.0167
Comp_E_TrendSeller,2024-02-11,88430.5,0.0143
Comp_E_TrendSeller,2024-02-13,88493.5,0.0157
Comp_E_TrendSeller,2024-02-15,88662.5,0.0092
Comp_E_TrendSeller,2024-02-16,88742.5,0.0148
Comp_E_TrendSeller,2024-02-17,88893.5,0.0172
Comp_E_TrendSeller,2024-02-18,89037.5,0.0139
Comp_E_TrendSeller,2024-02-20,89186.5,0.0148
Comp_E_TrendSeller,2024-02-22,89384.5,0.0134
Comp_E_TrendSeller,2024-02-24,89446.5,0.0113
Comp_E_TrendSeller,2024-02-26,89599.5,0.0204
Comp_E_TrendSeller,2024-02-27,89699.5,0.0103
Comp_E_TrendSeller,2024-02-29,89872.5,0.0147
Comp_E_TrendSeller,2024-03-01,90012.5,0.0212
Comp_E_TrendSeller,2024-03-03,90080.5,0.0209
Comp_E_TrendSeller,2024-03-05,90309.5,0.0102
Comp_E_TrendSeller,2024-03-07,90460.5,0.0138
Comp_E_TrendSeller,2024-03-09,90521.5,0.01
Comp_E_TrendSeller,2024-03-11,90583.5,0.006
Comp_E_TrendSeller,2024-03-13,90812.5,0.0219
Comp_E_TrendSeller,2024-03-14,90898.5,0.0107
Comp_E_TrendSeller,2024-03-15,91112.5,0.0063
Comp_E_TrendSeller,2024-03-17,91262.5,0.0175
Comp_E_TrendSeller,2024-03-18,91433.5,0.0135
Comp_E_TrendSeller,2024-03-19,91596.5,0.0135
Comp_E_TrendSeller,2024-03-20,91631.5,0.0217
Comp_E_TrendSeller,2024-03-22,91778.5,0.0199
Comp_E_TrendSeller,2024-03-24,92000.5,0.0097
Comp_E_TrendSeller,2024-03-26,92195.5,0.0068
Comp_E_TrendSeller,2024-03-28,92431.5,0.0192
Comp_E_TrendSeller,2024-03-30,92513.5,0.012
Comp_E_TrendSeller,2024-04-01,92671.5,0.0117
Comp_E_TrendSeller,2024-04-03,92769.5,0.0221
Comp_E_TrendSeller,2024-04-04,92881.5,0.009
Comp_E_TrendSeller,2024-04-06,93045.5,0.0068
Comp_E_TrendSeller,2024-04-07,93239.5,0.0188
Comp_E_TrendSeller,2024-04-08,93326.5,0.0121
Comp_E_TrendSeller,2024-04-10,93535.5,0.0195
Comp_E_TrendSeller,2024-04-11,93660.5,0.0143
Comp_E_TrendSeller,2024-04-12,93812.5,0.0213
Comp_E_TrendSeller,2024-04-14,93979.5,0.0163
Comp_E_TrendSeller,2024-04-15,94111.5,0.0077
Comp_E_TrendSeller,2024-04-16,94245.5,0.0158
Comp_E_TrendSeller,2024-04-18,94289.5,0.0076
Comp_E_TrendSeller,2024-04-20,94395.5,0.0202
Comp_E_TrendSeller,2024-04-21,94518.5,0.012
Comp_E_TrendSeller,2024-04-23,94735.5,0.0233
Comp_E_TrendSeller,2024-04-24,94855.5,0.0157
Comp_E_TrendSeller,2024-04-25,94974.5,0.0178
Comp_E_TrendSeller,2024-04-26,95128.5,0.0191
Comp_E_TrendSeller,2024-04-28,95249.5,0.013
Comp_E_TrendSeller,2024-04-30,95398.5,0.0086
Comp_E_TrendSeller,2024-05-01,95518.5,0.0175
Comp_E_TrendSeller,2024-05-03,95649.5,0.0131
Comp_E_TrendSeller,2024-05-04,95671.5,0.0158
Comp_E_TrendSeller,2024-05-05,95866.5,0.0089
Comp_E_TrendSeller,2024-05-06,96054.5,0.011
Comp_E_TrendSeller,2024-05-08,96149.5,0.022
Comp_E_TrendSeller,2024-05-10,96304.5,0.0117
Comp_E_TrendSeller,2024-05-12,96335.5,0.0208
Comp_E_TrendSeller,2024-05-13,96503.5,0.0064
Comp_E_TrendSeller,2024-05-15,96703.5,0.0063
Comp_E_TrendSeller,2024-05-16,96810.5,0.0178
