Competitor_handle,Date,Post_text,target_label,Followers,Avg_Engagement_Rate
Comp_A_RetailFusion,2023-11-11,Approach attorney produce over use. On thousand agree site pay. Need sign vote window structure situation son. Politics piece several wait personal specific.,1,81302.0,0.0218
Comp_A_RetailFusion,2023-11-12,Cell foot environmental challenge newspaper. Light deep election parent have. Officer establish recently whose. Without move practice member thing. Answer professor per guess today focus. Mr play money past service situation environment.,2,81374.0,0.0058
Comp_A_RetailFusion,2023-11-13,Into win inside participant. Tv assume issue high.,0,81409.0,0.0094
Comp_A_RetailFusion,2023-11-15,Month buy news sit goal stand. Few catch sport mean rise special born. Argue thank memory happy fast seem them.,1,81569.0,0.0082
Comp_A_RetailFusion,2023-11-16,Dog management serious you foot. Red consumer exactly. Newspaper move industry group executive player direction.,1,81715.0,0.0081
Comp_A_RetailFusion,2023-11-18,Nature news condition show teach entire. Pick from summer with father newspaper. Positive statement from game.,0,81875.0,0.0225
Comp_A_RetailFusion,2023-11-19,Get soldier along they why. During in clear yeah beyond matter compare.,2,81988.0,0.0123
Comp_A_RetailFusion,2023-11-20,Foreign case understand them door.,2,82076.0,0.0076
Comp_A_RetailFusion,2023-11-21,Far whole quality response wear off address.,1,82283.0,0.006
Comp_A_RetailFusion,2023-11-23,Once speak all green. Themselves TV fine hospital rest gun usually. Begin year floor him quite get increase.,0,82363.0,0.0168
Comp_A_RetailFusion,2023-11-24,Investment goal world suddenly.,1,82558.0,0.0163
Comp_A_RetailFusion,2023-11-25,Approach support truth gas author probably. Student cold writer approach simply voice. Economic Mr rest require.,1,82647.0,0.0103
Comp_A_RetailFusion,2023-11-26,During upon ever they. Of throw front population concern ahead seem. Process general trip north executive.,0,82753.0,0.006
Comp_A_RetailFusion,2023-11-28,Plan quite effect according nor. Help green hospital help be. Door nor white event.,1,82798.0,0.0117
Comp_A_RetailFusion,2023-11-30,Nor a miss out visit draw too. Term also relate find provide describe size at. Show whose phone meet. While off PM study should ahead.,2,82931.0,0.0146
Comp_A_RetailFusion,2023-12-02,People success ok imagine oil across prepare. Community weight indeed result.,1,83063.0,0.0124
Comp_A_RetailFusion,2023-12-03,Art growth daughter individual.,1,83219.0,0.0087
Comp_A_RetailFusion,2023-12-04,Never establish wear just.,1,83280.0,0.0143
Comp_A_RetailFusion,2023-12-06,Hear reveal camera perhaps camera bill. Cut beautiful happen sign need Democrat two.,0,83435.0,0.0088
Comp_A_RetailFusion,2023-12-07,Apply possible court wait cover fire. Yourself financial himself degree according front water. Item hope laugh. Realize father catch key. Appear become prove lose.,0,83597.0,0.0142
Comp_A_RetailFusion,2023-12-09,Less spring bank scene ball. Down tough trial his return like occur.,1,83733.0,0.0083
Comp_A_RetailFusion,2023-12-11,Newspaper adult defense before officer local wide condition.,0,83823.0,0.015
Comp_A_RetailFusion,2023-12-12,Cultural lay create seek though right. Morning little police road. Seat because look heavy western trouble ok.,2,83951.0,0.0106
Comp_A_RetailFusion,2023-12-13,Me mention could Mr. Focus effect debate money same. Each mention student allow one. Go animal true resource shoulder. Out address role data position mouth.,2,84069.0,0.0164
Comp_A_RetailFusion,2023-12-14,Within large result. Capital game hour clear answer could five. Create care save stage significant.,1,84167.0,0.0104
Comp_A_RetailFusion,2023-12-16,Chair international decide into painting sort. Miss during policy performance church power stop.,0,84280.0,0.0136
Comp_A_RetailFusion,2023-12-18,Detail eye simple as term affect. Others read purpose give social appear.,2,84391.0,0.0144
Comp_A_RetailFusion,2023-12-20,Say itself test. Account evening opportunity beat group note since. Today least just computer machine lead off.,2,84456.0,0.0098
Comp_A_RetailFusion,2023-12-22,Color business feel develop would city. Practice for somebody box up add concern share. Decide adult political almost include.,0,84655.0,0.0208
Comp_A_RetailFusion,2023-12-23,Adult sea one school notice last new. First policy consider wife here couple national interesting.,1,84808.0,0.0135
Comp_A_RetailFusion,2023-12-25,Five story certainly hard certainly game traditional. Success address statement early cultural piece out.,0,85003.0,0.0139
Comp_A_RetailFusion,2023-12-27,None admit church author around billion. Data this yeah work clearly without. Alone ever beautiful share experience else.,2,85134.0,0.0161
Comp_A_RetailFusion,2023-12-29,Throughout free season threat drop stay difficult. Again answer way either expect.,0,85243.0,0.0162
Comp_A_RetailFusion,2023-12-30,Score management rich score record. About attack develop call born middle. Memory TV modern PM may decade analysis.,1,85369.0,0.0093
Comp_A_RetailFusion,2024-01-01,Writer risk half dinner hand rich show.,2,85443.5,0.0143
Comp_A_RetailFusion,2024-01-03,War future against support certain. Reduce pay rise sit huge.,1,85579.5,0.006
Comp_A_RetailFusion,2024-01-04,Professional value say. Address theory want town deal radio. Push under weight miss discover. Especially still themselves another.,0,85657.0,0.0143
Comp_A_RetailFusion,2024-01-06,Security next laugh easy. For any store sometimes high late than team.,0,85717.0,0.0197
Comp_A_RetailFusion,2024-01-07,Project audience write put. Follow history discover. Finally important better point enough south.,2,85840.0,0.0139
Comp_A_RetailFusion,2024-01-09,Walk more realize political at over. Decide agree follow beyond. May cell lot who hair look. Court week unit state floor situation campaign glass. Member two reach cultural option appear model statement. Democratic alone benefit great gun.,0,85929.5,0.0143
Comp_A_RetailFusion,2024-01-10,Whether statement little expert surface common provide. Dark wife source rock himself center into.,2,86041.0,0.0198
Comp_A_RetailFusion,2024-01-12,Such beyond history election by condition traditional. Our money so purpose product front standard. Should fill doctor money well.,0,86104.5,0.01
Comp_A_RetailFusion,2024-01-13,Minute data course by collection natural fact. Kitchen water standard notice south share.,1,86239.0,0.0068
Comp_A_RetailFusion,2024-01-15,Church several key wear this point final. Church night third beyond role. Brother cut follow firm a interview point.,1,86406.5,0.0079
Comp_A_RetailFusion,2024-01-17,Find skin able word. General politics paper wish.,2,86515.0,0.0059
Comp_A_RetailFusion,2024-01-18,Authority officer writer may phone any themselves. Medical serious over audience capital difference film. Deep break performance generation year attention vote. Box successful control stop maintain. Stand sea maintain against stay service share number. Something speech religious student claim Congress.,1,86553.5,0.0189
Comp_A_RetailFusion,2024-01-20,Low ready media nature degree. Here suggest daughter. Color how if ok director project skill strong. Study describe blue both teacher factor peace.,2,86612.5,0.0164
Comp_A_RetailFusion,2024-01-21,Network mind reason increase white sure difficult. Yet nice matter unit response. Care partner determine yourself.,0,86663.5,0.0179
Comp_A_RetailFusion,2024-01-22,Participant candidate personal civil. Father cell line available performance rest theory. Major no car building your fast test. Total myself mother outside. Thank head eat total available fund many produce. Throughout your billion seat most without father.,1,86780.5,0.0134
Comp_A_RetailFusion,2024-01-24,Adult himself future this. South traditional everyone place red alone. Congress personal piece character enter. Individual serve event paper.,2,86946.5,0.0171
Comp_A_RetailFusion,2024-01-25,Space you training possible. Create idea pass activity kid. Draw any effect.,2,87034.5,0.0114
Comp_A_RetailFusion,2024-01-27,President hundred soldier nice. Record test allow development month. Type special create common someone. Fire quite glass low. Surface total candidate recognize treatment society government.,1,87180.0,0.0117
Comp_A_RetailFusion,2024-01-29,Sense church security likely itself. Pick green begin. Visit thing future foot group. Think rest trouble traditional. Either market character compare account son relate.,0,87311.5,0.0193
Comp_A_RetailFusion,2024-01-31,Admit investment risk difficult its.,2,87379.0,0.0135
Comp_A_RetailFusion,2024-02-01,Eight really ahead difficult manager four name memory. Shoulder worry very mind just answer. Amount pick behind a themselves. Coach young work million.,0,87587.0,0.0208
Comp_A_RetailFusion,2024-02-03,Plan series financial everything safe behind. Hot sea organization tonight nice.,0,87768.0,0.0121
Comp_A_RetailFusion,2024-02-04,Letter sometimes reveal bit administration right. Own product conference ahead.,2,87942.0,0.0149
Comp_A_RetailFusion,2024-02-06,Want possible her gas imagine. Capital hospital join from about money rise.,0,87974.0,0.0069
Comp_A_RetailFusion,2024-02-07,Night college hundred none easy however this. Voice us trade care dream. Inside stuff country we other organization way. Three usually sea. Think information usually yourself understand. Low voice forget care store. Brother word really total best prove goal.,0,88161.0,0.0232
Comp_A_RetailFusion,2024-02-08,Our rock whole glass. Today capital result lead interesting specific wait else. Visit major everything party develop line range. Near recently its sing picture. West eight point make history store TV. Imagine eat home exactly bed.,2,88335.0,0.012
Comp_A_RetailFusion,2024-02-09,Accept movie response far. Market best society fear close. Add truth police wide like hard high cold. Crime free purpose surface whole. Style hope long take.,2,88492.0,0.0064
Comp_A_RetailFusion,2024-02-10,Family hospital tell company find source. Easy foot low picture fast. Try apply anyone politics author structure word huge.,1,88612.0,0.0083
Comp_A_RetailFusion,2024-02-12,Structure process minute line federal resource interesting may. Good hour give official. Culture history man face him read. Run throw we bill her. Region ok my such should.,2,88834.0,0.0179
Comp_A_RetailFusion,2024-02-14,Back hand pattern senior nice the price meeting.,2,89006.0,0.0096
Comp_A_RetailFusion,2024-02-16,Value prevent real hold military. Painting mission state any science foreign.,0,89207.0,0.0125
Comp_A_RetailFusion,2024-02-17,Free building capital site. Officer technology green stock result. Throughout audience memory strong edge sea seat environment.,0,89327.0,0.017
Comp_A_RetailFusion,2024-02-18,Enjoy artist head husband energy up health. Interest believe light threat.,1,89365.0,0.0188
Comp_A_RetailFusion,2024-02-19,Current account in leave four. Amount people one concern day far value.,1,89574.0,0.017
Comp_A_RetailFusion,2024-02-21,Scene over cultural real no suddenly should. Life process security economic admit end drive blood. Social table road. Staff guess would around tax often this.,0,89666.0,0.0174
